biomarkerID,biomarkerName,biomarkerType,curated_disease_name,biomarkerUsage,sample,curated_breed_name,sex,age,weight,cellLine,organism,gene,traitAssociation,roc,km,cox,conclusion,pmid
12898,cfa-miR-105a,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
694,stearic,metabolite,intestinal disorder,diagnosis,"48 of these were diagnosed with CE, while 68 were healthy dogs enrolled as control group",,both,4-144 months,4-36.3kg,,9615,,,,,,"These results suggest that lipidomic status may reflect the “gut health”, and the non–invasive analysis of RBC membrane might have the potential to become a candidate biomarker in the evaluation of dogs affected by CE",34573570
12899,cfa-miR-105b,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
1065,cfa-miR-124,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12966,cfa-miR-128,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
1082,cfa-miR-132,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12967,cfa-miR-137,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12968,cfa-miR-138a,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12906,cfa-miR-149,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12913,cfa-miR-212,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12969,cfa-miR-219-3p,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12970,cfa-miR-323,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
695,dihomo–gamma–linolenic,metabolite,intestinal disorder,diagnosis,"48 of these were diagnosed with CE, while 68 were healthy dogs enrolled as control group",,both,4-144 months,4-36.3kg,,9615,,,,,,"These results suggest that lipidomic status may reflect the “gut health”, and the non–invasive analysis of RBC membrane might have the potential to become a candidate biomarker in the evaluation of dogs affected by CE",34573570
12928,cfa-miR-380,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12971,cfa-miR-410,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12933,cfa-miR-487a,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12972,cfa-miR-487b,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12973,cfa-miR-874,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12974,cfa-miR-889,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
1078,cfa-miR-9,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12975,cfa-miR-92b,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12976,cfa-miR-1249,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12977,cfa-miR-127,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
696,eicosapentaenoic,metabolite,intestinal disorder,diagnosis,"48 of these were diagnosed with CE, while 68 were healthy dogs enrolled as control group",,both,4-144 months,4-36.3kg,,9615,,,,,,"These results suggest that lipidomic status may reflect the “gut health”, and the non–invasive analysis of RBC membrane might have the potential to become a candidate biomarker in the evaluation of dogs affected by CE",34573570
12978,cfa-miR-184,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12979,cfa-miR-411,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12980,cfa-miR-432,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12938,cfa-miR-504,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12981,cfa-miR-146b,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12921,cfa-miR-335,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12982,cfa-miR-342,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12983,cfa-miR-885,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12984,cfa-miR-135a-5p,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12985,cfa-miR-153,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
697,docosahexaenoic acids,metabolite,intestinal disorder,diagnosis,"48 of these were diagnosed with CE, while 68 were healthy dogs enrolled as control group",,both,4-144 months,4-36.3kg,,9615,,,,,,"These results suggest that lipidomic status may reflect the “gut health”, and the non–invasive analysis of RBC membrane might have the potential to become a candidate biomarker in the evaluation of dogs affected by CE",34573570
12986,cfa-miR-8865,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12901,cfa-miR-129,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12987,cfa-miR-628,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12988,cfa-miR-7,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12925,cfa-miR-374b,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12989,cfa-miR-144,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12990,cfa-miR-25,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
1026,cfa-miR-451,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12991,cfa-miR-450a,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
12992,cfa-miR-450b,miRNA,organ toxicity,diagnosis,"Sixteen different tissues were harvested from five 10-month old male Marshall Beagle dogs at Bioreclamation, LLC including: liver, heart, testis, lung, skeletal muscle (quadriceps), kidney, thymus, brain, sciatic nerve, pan_x005f_x0002_creas, small intestine (duodenum, jejunum, and ileum),colon, bone marrow, and plasma.",English Beagle,male,10 months,,,9615,,,,,,"The 60 highly enriched tissue miRNAs identified within the dog miRNA tissue atlas could serve as diagnostic biomarkers and will require further validation by in vivo correlation to histopathology. Once validated, these tissue enriched miRNAs could be combined into a powerful qPCR screening panel to identify organ toxicity during early drug development.",27535741
2400,Carcinoembryonic antigen-related cell adhesion molecule 28,protein,intestinal disorder,identification,collected from 11 dogs with CCE and 14 healthy staff-owned dogs ,"German Boxer,Labrador Retriever,Bichon Frise,Border Collie,Irish Setter,Lakeland Terrier,Miniature Schnauzer,Pug,Weimaraner","The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,,9615,,,,,,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases",34958965
