biomarkerID,biomarkerName,biomarkerType,curated_disease_name,curated_breed_name,sex,age,weight,organism,conclusion
12898,cfa-miR-105a,miRNA,"mitral valve prolapse, myxomatous 3",English Beagle,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12898,cfa-miR-105a,miRNA,"mitral valve prolapse, myxomatous 3",Labrador Retriever,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12898,cfa-miR-105a,miRNA,"mitral valve prolapse, myxomatous 3",Gordon Setter,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12898,cfa-miR-105a,miRNA,"mitral valve prolapse, myxomatous 3",American Pit Bull Terrier,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12898,cfa-miR-105a,miRNA,"mitral valve prolapse, myxomatous 3",German Short-Haired  Pointer,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12898,cfa-miR-105a,miRNA,"mitral valve prolapse, myxomatous 3",Shih Tzu(Chrysanthemum Dog),both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12898,cfa-miR-105a,miRNA,"mitral valve prolapse, myxomatous 3",Maltese,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12898,cfa-miR-105a,miRNA,"mitral valve prolapse, myxomatous 3",Cavalier King Charles Spaniel,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12898,cfa-miR-105a,miRNA,"mitral valve prolapse, myxomatous 3",Papillon(Continental Toy Spaniel),both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12898,cfa-miR-105a,miRNA,"mitral valve prolapse, myxomatous 3",Chihuahua,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
2397,N-acetylated alpha-linked acidic dipeptidase like 1,protein,intestinal disorder,German Boxer,"The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,9615,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases"
2397,N-acetylated alpha-linked acidic dipeptidase like 1,protein,intestinal disorder,Labrador Retriever,"The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,9615,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases"
2397,N-acetylated alpha-linked acidic dipeptidase like 1,protein,intestinal disorder,Bichon Frise,"The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,9615,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases"
2397,N-acetylated alpha-linked acidic dipeptidase like 1,protein,intestinal disorder,Border Collie,"The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,9615,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases"
2397,N-acetylated alpha-linked acidic dipeptidase like 1,protein,intestinal disorder,Irish Setter,"The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,9615,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases"
2397,N-acetylated alpha-linked acidic dipeptidase like 1,protein,intestinal disorder,Lakeland Terrier,"The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,9615,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases"
2397,N-acetylated alpha-linked acidic dipeptidase like 1,protein,intestinal disorder,Miniature Schnauzer,"The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,9615,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases"
2397,N-acetylated alpha-linked acidic dipeptidase like 1,protein,intestinal disorder,Pug,"The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,9615,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases"
2397,N-acetylated alpha-linked acidic dipeptidase like 1,protein,intestinal disorder,Weimaraner,"The group comprised 8 male dogs, 5 of which were neutered, and 3 female dogs, of which 2 were neutered",1-13years;average:7 years,,9615,"from the human field, this is the first canine CCE study to identify and quantify many of the aforementioned proteins in canine faeces and as such highlight their potential as biomarker candidates for differentiating CCE cases"
2415,CRP,protein,pyometritis,Maltese,female,1-15years,,9615,"These findings indicate that cfDNA, CRP , and SAA are potential clinical biomarkers of systemic inflammation in dogs with pyometra and PCT, IL-6, and HMGB1 are potential biomarkers of clinical recovery"
2415,CRP,protein,pyometritis,Shih Tzu(Chrysanthemum Dog),female,1-15years,,9615,"These findings indicate that cfDNA, CRP , and SAA are potential clinical biomarkers of systemic inflammation in dogs with pyometra and PCT, IL-6, and HMGB1 are potential biomarkers of clinical recovery"
2415,CRP,protein,pyometritis,Yorkshire Terrier,female,1-15years,,9615,"These findings indicate that cfDNA, CRP , and SAA are potential clinical biomarkers of systemic inflammation in dogs with pyometra and PCT, IL-6, and HMGB1 are potential biomarkers of clinical recovery"
2415,CRP,protein,pyometritis,Miniature Poodle,female,1-15years,,9615,"These findings indicate that cfDNA, CRP , and SAA are potential clinical biomarkers of systemic inflammation in dogs with pyometra and PCT, IL-6, and HMGB1 are potential biomarkers of clinical recovery"
2415,CRP,protein,pyometritis,Miniature Schnauzer,female,1-15years,,9615,"These findings indicate that cfDNA, CRP , and SAA are potential clinical biomarkers of systemic inflammation in dogs with pyometra and PCT, IL-6, and HMGB1 are potential biomarkers of clinical recovery"
2415,CRP,protein,pyometritis,Pomeranian,female,1-15years,,9615,"These findings indicate that cfDNA, CRP , and SAA are potential clinical biomarkers of systemic inflammation in dogs with pyometra and PCT, IL-6, and HMGB1 are potential biomarkers of clinical recovery"
2415,CRP,protein,pyometritis,Miniature Pinscher,female,1-15years,,9615,"These findings indicate that cfDNA, CRP , and SAA are potential clinical biomarkers of systemic inflammation in dogs with pyometra and PCT, IL-6, and HMGB1 are potential biomarkers of clinical recovery"
2415,CRP,protein,pyometritis,Dachshund,female,1-15years,,9615,"These findings indicate that cfDNA, CRP , and SAA are potential clinical biomarkers of systemic inflammation in dogs with pyometra and PCT, IL-6, and HMGB1 are potential biomarkers of clinical recovery"
2415,CRP,protein,pyometritis,French Bulldog,female,1-15years,,9615,"These findings indicate that cfDNA, CRP , and SAA are potential clinical biomarkers of systemic inflammation in dogs with pyometra and PCT, IL-6, and HMGB1 are potential biomarkers of clinical recovery"
2415,CRP,protein,pyometritis,Korean Jindo,female,1-15years,,9615,"These findings indicate that cfDNA, CRP , and SAA are potential clinical biomarkers of systemic inflammation in dogs with pyometra and PCT, IL-6, and HMGB1 are potential biomarkers of clinical recovery"
2415,CRP,protein,pyometritis,Chow Chow,female,1-15years,,9615,"These findings indicate that cfDNA, CRP , and SAA are potential clinical biomarkers of systemic inflammation in dogs with pyometra and PCT, IL-6, and HMGB1 are potential biomarkers of clinical recovery"
2415,CRP,protein,pyometritis,Cocker Spaniel,female,1-15years,,9615,"These findings indicate that cfDNA, CRP , and SAA are potential clinical biomarkers of systemic inflammation in dogs with pyometra and PCT, IL-6, and HMGB1 are potential biomarkers of clinical recovery"
2415,CRP,protein,pyometritis,Golden Retriever,female,1-15years,,9615,"These findings indicate that cfDNA, CRP , and SAA are potential clinical biomarkers of systemic inflammation in dogs with pyometra and PCT, IL-6, and HMGB1 are potential biomarkers of clinical recovery"
2415,CRP,protein,pyometritis,English Pointer,female,1-15years,,9615,"These findings indicate that cfDNA, CRP , and SAA are potential clinical biomarkers of systemic inflammation in dogs with pyometra and PCT, IL-6, and HMGB1 are potential biomarkers of clinical recovery"
2415,CRP,protein,pyometritis,Japanese Shiba Inu,female,1-15years,,9615,"These findings indicate that cfDNA, CRP , and SAA are potential clinical biomarkers of systemic inflammation in dogs with pyometra and PCT, IL-6, and HMGB1 are potential biomarkers of clinical recovery"
12899,cfa-miR-105b,miRNA,"mitral valve prolapse, myxomatous 3",English Beagle,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12899,cfa-miR-105b,miRNA,"mitral valve prolapse, myxomatous 3",Labrador Retriever,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12899,cfa-miR-105b,miRNA,"mitral valve prolapse, myxomatous 3",Gordon Setter,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12899,cfa-miR-105b,miRNA,"mitral valve prolapse, myxomatous 3",American Pit Bull Terrier,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12899,cfa-miR-105b,miRNA,"mitral valve prolapse, myxomatous 3",German Short-Haired  Pointer,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12899,cfa-miR-105b,miRNA,"mitral valve prolapse, myxomatous 3",Shih Tzu(Chrysanthemum Dog),both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12899,cfa-miR-105b,miRNA,"mitral valve prolapse, myxomatous 3",Maltese,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12899,cfa-miR-105b,miRNA,"mitral valve prolapse, myxomatous 3",Cavalier King Charles Spaniel,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12899,cfa-miR-105b,miRNA,"mitral valve prolapse, myxomatous 3",Papillon(Continental Toy Spaniel),both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12899,cfa-miR-105b,miRNA,"mitral valve prolapse, myxomatous 3",Chihuahua,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
1063,cfa-miR-126,miRNA,"mitral valve prolapse, myxomatous 3",English Beagle,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
1063,cfa-miR-126,miRNA,"mitral valve prolapse, myxomatous 3",Labrador Retriever,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
1063,cfa-miR-126,miRNA,"mitral valve prolapse, myxomatous 3",Gordon Setter,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
1063,cfa-miR-126,miRNA,"mitral valve prolapse, myxomatous 3",American Pit Bull Terrier,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
1063,cfa-miR-126,miRNA,"mitral valve prolapse, myxomatous 3",German Short-Haired  Pointer,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
1063,cfa-miR-126,miRNA,"mitral valve prolapse, myxomatous 3",Shih Tzu(Chrysanthemum Dog),both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
1063,cfa-miR-126,miRNA,"mitral valve prolapse, myxomatous 3",Maltese,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
1063,cfa-miR-126,miRNA,"mitral valve prolapse, myxomatous 3",Cavalier King Charles Spaniel,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
1063,cfa-miR-126,miRNA,"mitral valve prolapse, myxomatous 3",Papillon(Continental Toy Spaniel),both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
1063,cfa-miR-126,miRNA,"mitral valve prolapse, myxomatous 3",Chihuahua,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12902,cfa-miR-1307,miRNA,"mitral valve prolapse, myxomatous 3",English Beagle,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12902,cfa-miR-1307,miRNA,"mitral valve prolapse, myxomatous 3",Labrador Retriever,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12902,cfa-miR-1307,miRNA,"mitral valve prolapse, myxomatous 3",Gordon Setter,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12902,cfa-miR-1307,miRNA,"mitral valve prolapse, myxomatous 3",American Pit Bull Terrier,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12902,cfa-miR-1307,miRNA,"mitral valve prolapse, myxomatous 3",German Short-Haired  Pointer,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12902,cfa-miR-1307,miRNA,"mitral valve prolapse, myxomatous 3",Shih Tzu(Chrysanthemum Dog),both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
12902,cfa-miR-1307,miRNA,"mitral valve prolapse, myxomatous 3",Maltese,both,"normal group(year): 2-7, MMVD group(year): 5-13,  MMVD with CHF(year): 8-13","normal group(kg): 10-36; MMVD group(kg): 8-40, MMVD with CHF(kg):5-13",9615,"Plasma ex-miRNA show great promise as biomarkers for MMVD disease monitoring and may also help elucidate the pathophysiology of the disease and subsequently help devise therapeutic strategies. The present data show that cfa-miR-9, cfa-miR-181c, cfa-miR-495 and cfa-miR-599 expressions not only change with disease progression and development of heart failure, but also exhibit changes as a function of age."
